Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	./UAB-T1-3.contigs.fa_k127_60288	2	469	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	156	231	67.53	93.59	156	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-3.contigs.fa_k127_82914	1	603	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	201	231	87.01	91.54	201	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	./UAB-T1-6.contigs.fa_k127_1066709	2	418	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	139	231	60.17	91.37	139	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1344140	3	476	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	158	231	68.40	94.30	158	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1389405	3	425	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	141	231	61.04	94.33	141	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1392973	65	448	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	55.41	92.19	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1395477	21	695	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	225	231	99.13	90.83	229	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1443852	140	655	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	172	231	74.46	93.60	172	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1473645	3	377	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	125	231	54.11	94.40	125	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1506820	47	739	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	231	231	100.00	91.77	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1517265	1	348	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	116	231	50.22	95.69	116	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1517409	2	379	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	126	231	54.55	92.06	126	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1562468	23	712	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	230	231	99.57	91.30	230	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1636583	3	542	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	180	231	77.92	91.11	180	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1638717	87	470	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	54.98	93.75	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1688752	1	399	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	133	231	57.58	94.74	133	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1775036	1	375	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	125	231	54.11	92.00	125	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1778022	69	710	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	214	231	92.64	92.06	214	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1797033	1	408	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	136	231	58.87	91.91	136	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1833997	2	520	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	173	231	74.89	91.91	173	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1889751	2	445	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	148	231	64.07	91.89	148	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1918267	301	684	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	55.41	95.31	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_192384	3	419	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	139	231	60.17	93.53	139	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1943614	1	390	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	130	231	56.28	90.77	130	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_1966181	5	433	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	143	231	61.90	90.21	143	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_2022606	126	644	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	173	231	74.89	92.49	173	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_2082569	240	932	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	231	231	100.00	90.04	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_284091	135	731	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	199	231	86.15	91.46	199	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_344188	79	600	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	174	231	75.32	93.68	174	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_43292	403	1095	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	231	231	100.00	91.77	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_44295	2	421	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	140	231	60.61	91.43	140	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_456955	2	463	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	154	231	66.67	91.56	154	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_479369	2	556	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	185	231	80.09	91.35	185	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_50003	3	578	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	192	231	83.12	92.71	192	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_529009	2	430	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	143	231	61.90	91.61	143	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_565603	1	483	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	161	231	69.70	91.30	161	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_620999	3	485	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	161	231	69.70	91.93	161	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_719865	3	479	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	159	231	68.83	92.45	159	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_732562	75	581	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	169	231	73.16	94.08	169	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_748363	3	350	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	116	231	50.22	92.24	116	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_80613	201	611	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	137	231	59.31	90.51	137	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_845042	252	776	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	175	231	75.76	91.43	175	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_847117	320	721	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	134	231	58.01	91.79	134	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_850765	2	484	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	161	231	69.70	91.93	161	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_910197	229	705	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	159	231	68.83	91.19	159	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_952078	2	502	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	167	231	72.29	90.42	167	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-6.contigs.fa_k127_993770	3	374	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	124	231	53.68	92.74	124	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	./UAB-T1-9.contigs.fa_k127_19529	1	522	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	174	231	75.32	92.53	174	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_321944	1	624	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	208	231	90.04	90.38	208	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_39508	67	708	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	214	231	92.64	92.52	214	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_430634	3	503	+	vanR-O	vancomycin resistance response regulator transcription factor VanR-O	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	167	233	71.24	90.42	167	WP_063856729.1	vancomycin resistance response regulator transcription factor VanR-O	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_455702	3	407	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	135	231	58.44	92.59	135	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_477680	2	571	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	190	231	82.25	91.58	190	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_538835	1	393	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	131	231	56.71	94.66	131	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_589861	2	616	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	205	231	88.74	92.68	205	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_672795	2	433	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	144	231	62.34	94.44	144	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_672803	173	763	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	197	231	85.28	93.91	197	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_723190	3	596	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	198	231	85.71	90.91	198	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_739400	1	411	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	137	231	59.31	92.70	137	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_739409	1	510	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	170	231	73.59	93.53	170	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_777056	51	554	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	168	231	72.73	92.26	168	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_827738	154	603	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	150	231	64.94	92.67	150	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_888590	98	625	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	176	231	76.19	92.61	176	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_896154	3	395	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	131	231	56.71	91.60	131	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_903889	3	506	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	168	231	72.73	94.64	168	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_904932	32	670	+	vanR-Sc	vancomycin resistance response regulator transcription factor VanR-Sc	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	213	231	92.21	94.37	213	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_968645	221	568	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	116	231	50.22	91.38	116	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./UAB-T1-9.contigs.fa_k127_970378	3	560	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	186	231	80.52	90.86	186	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
