contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
HP-T1-9_contig.fa_viral_345	1753	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_346	1556	No	NA	4	0	0	Low-quality	Genome-fragment	1.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_347	4001	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_348	2445	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_349	2502	No	NA	7	1	0	Low-quality	Genome-fragment	6.26	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_350	1868	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_351	1581	No	NA	3	0	0	Low-quality	Genome-fragment	3.18	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_352	1718	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_353	3497	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_354	6452	No	NA	7	6	0	Low-quality	Genome-fragment	16.03	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_356	1649	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_357	2973	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_358	3109	No	NA	7	1	0	Low-quality	Genome-fragment	4.73	HMM-based (lower-bound)	0.0	1.02	
HP-T1-9_contig.fa_viral_359	1713	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_360	1678	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.08	no viral genes detected; low-confidence DTR
HP-T1-9_contig.fa_viral_361	1775	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_362	2716	No	NA	5	1	0	Low-quality	Genome-fragment	4.47	HMM-based (lower-bound)	0.0	1.05	low-confidence DTR
HP-T1-9_contig.fa_viral_363	1596	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
HP-T1-9_contig.fa_viral_364	2307	No	NA	5	1	0	Low-quality	Genome-fragment	1.92	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_365	1987	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_366	1918	No	NA	3	1	0	Low-quality	Genome-fragment	1.93	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_367	2469	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_258	3385	No	NA	3	0	0	Low-quality	Genome-fragment	6.94	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_259	3221	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_260	1940	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_261	2306	No	NA	6	2	0	Low-quality	Genome-fragment	4.05	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_262	2507	No	NA	5	0	0	Low-quality	Genome-fragment	4.54	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_263	1599	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_264	1662	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_265	3843	No	NA	3	2	0	Low-quality	Genome-fragment	5.69	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_266	2196	No	NA	2	1	0	Low-quality	Genome-fragment	1.49	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_267	2681	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
RP-T1-6_contig.fa_viral_268	4113	No	NA	6	1	0	Low-quality	Genome-fragment	2.56	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_269	2028	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_270	2637	No	NA	4	2	0	Low-quality	Genome-fragment	4.67	AAI-based (high-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_271	1544	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_272	12204	No	NA	17	6	0	Low-quality	Genome-fragment	26.11	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_273	2169	No	NA	5	0	0	Low-quality	Genome-fragment	3.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_274	6090	No	NA	15	1	0	Low-quality	Genome-fragment	3.79	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_275	2476	No	NA	3	0	0	Low-quality	Genome-fragment	3.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_458	2255	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_459	1524	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_460	1580	No	NA	1	1	0	Low-quality	Genome-fragment	2.11	AAI-based (high-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_461	1739	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_462	1649	No	NA	2	1	0	Low-quality	Genome-fragment	0.83	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_463	1950	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_464	3986	No	NA	2	1	0	Low-quality	Genome-fragment	2.07	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_465	3297	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_466	1776	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_467	1654	No	NA	2	0	0	Low-quality	Genome-fragment	2.69	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_468	4102	No	NA	9	1	0	Low-quality	Genome-fragment	4.18	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_469	1671	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_470	2858	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_471	4536	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_472	2544	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_473	1514	No	NA	3	0	0	Low-quality	Genome-fragment	2.4	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_474	3651	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_475	2031	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_477	1821	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_478	1521	No	NA	3	0	0	Low-quality	Genome-fragment	1.93	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_479	1625	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_480	1623	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_481	1617	No	NA	3	1	0	Low-quality	Genome-fragment	0.75	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_482	4096	No	NA	2	2	0	Low-quality	Genome-fragment	2.78	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_483	1677	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_484	1588	No	NA	2	0	0	Low-quality	Genome-fragment	5.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_485	3193	No	NA	7	1	0	Low-quality	Genome-fragment	1.73	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_486	1869	No	NA	4	2	0	Low-quality	Genome-fragment	2.27	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_487	7794	No	NA	9	3	0	Low-quality	Genome-fragment	7.9	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_488	9209	No	NA	12	4	0	Low-quality	Genome-fragment	12.07	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_489	1627	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_490	2046	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_491	1859	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
RP-T1-6_contig.fa_viral_493	1600	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_494	2291	No	NA	6	0	0	Low-quality	Genome-fragment	3.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_495	4668	No	NA	5	0	0	Medium-quality	Genome-fragment	57.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_496	2457	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected; low-confidence DTR
RP-T1-6_contig.fa_viral_497	2838	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_498	1662	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.08	no viral genes detected; low-confidence DTR
RP-T1-6_contig.fa_viral_499	1543	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_500	1741	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_501	3412	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_502	2744	No	NA	2	1	0	Low-quality	Genome-fragment	4.66	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_503	2198	No	NA	6	0	0	Low-quality	Genome-fragment	1.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_504	1638	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_505	1582	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_506	1520	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_507	2566	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_509	5346	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_510	2636	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_511	1643	No	NA	1	0	0	Low-quality	Genome-fragment	1.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_512	2493	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_513	1768	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.06	no viral genes detected
RP-T1-6_contig.fa_viral_514	3007	No	NA	5	1	0	Low-quality	Genome-fragment	1.94	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_515	1969	No	NA	2	0	0	Low-quality	Genome-fragment	3.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_517	2291	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_519	1975	No	NA	3	0	0	Low-quality	Genome-fragment	2.71	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_provirus_2	1648	No	NA	2	1	0	Low-quality	Genome-fragment	2.65	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_provirus_3	2499	No	NA	2	1	0	Low-quality	Genome-fragment	1.6	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_provirus_4	1557	No	NA	3	1	0	Low-quality	Genome-fragment	1.94	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-9_contig.fa_provirus_6	2371	No	NA	3	1	0	Low-quality	Genome-fragment	1.48	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_viral_1	2364	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_2	1506	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_3	1630	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_5	2188	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_6	1728	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_7	2078	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_8	1528	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_9	1943	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_11	1919	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_12	2001	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_13	1727	No	NA	2	0	0	Low-quality	Genome-fragment	2.72	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_14	1748	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_15	1703	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_16	1624	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_17	1918	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_19	1632	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_20	1759	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_21	2372	No	NA	3	1	0	Low-quality	Genome-fragment	4.22	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-9_contig.fa_viral_22	1778	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_23	1636	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_24	1664	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_25	1653	No	NA	3	0	0	Low-quality	Genome-fragment	3.29	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_26	2042	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_28	1773	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_29	2658	No	NA	3	1	0	Low-quality	Genome-fragment	3.35	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-9_contig.fa_viral_30	3379	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_31	2967	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_32	2136	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_661	2269	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_662	1889	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_663	1521	No	NA	2	0	0	Low-quality	Genome-fragment	2.41	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_664	2158	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_665	4742	No	NA	5	1	0	Low-quality	Genome-fragment	7.86	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_208	1531	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_209	2018	No	NA	2	0	0	Low-quality	Genome-fragment	4.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_210	1680	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_212	1890	No	NA	2	0	0	Low-quality	Genome-fragment	3.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_213	1911	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_214	1788	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_215	1536	No	NA	2	1	0	Low-quality	Genome-fragment	2.63	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-6_contig.fa_viral_216	1549	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_217	1699	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_218	1758	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_219	1507	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_220	1889	No	NA	2	0	0	Low-quality	Genome-fragment	3.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_221	4162	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_222	1932	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_223	2658	No	NA	2	0	0	Low-quality	Genome-fragment	3.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_224	1536	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_225	2709	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_226	1804	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
UAB-T1-6_contig.fa_viral_227	1784	No	NA	3	0	0	Low-quality	Genome-fragment	0.73	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_228	2664	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_229	2405	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_230	1790	No	NA	2	1	0	Low-quality	Genome-fragment	6.01	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-6_contig.fa_viral_231	1501	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_232	1968	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_233	1530	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_234	1624	No	NA	2	1	0	Low-quality	Genome-fragment	1.87	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_235	1627	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_102	1589	No	NA	1	0	0	Low-quality	Genome-fragment	1.25	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_103	2720	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_104	49358	No	NA	55	8	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
RC-T1-9_contig.fa_viral_105	2075	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_106	1500	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_107	2405	No	NA	1	0	0	Low-quality	Genome-fragment	36.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_108	1849	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RC-T1-9_contig.fa_viral_109	2655	No	NA	1	1	0	Low-quality	Genome-fragment	41.53	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_provirus_3	471	No	NA	1	1	0	Low-quality	Genome-fragment	0.81	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_4	402	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_5	428	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_provirus_6	3107	No	NA	5	1	0	Low-quality	Genome-fragment	0.28	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_7	1784	No	NA	4	1	0	Low-quality	Genome-fragment	3.33	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_8	2344	No	NA	6	2	0	Low-quality	Genome-fragment	1.48	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_9	1685	No	NA	3	2	0	Low-quality	Genome-fragment	1.54	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_10	1516	No	NA	3	1	0	Low-quality	Genome-fragment	3.28	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_provirus_11	2030	No	NA	2	1	0	Low-quality	Genome-fragment	0.92	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_12	956	No	NA	1	1	0	Low-quality	Genome-fragment	0.53	AAI-based (high-confidence)	0.0	1.0	
RP-T1-3_contig.fa_provirus_13	984	No	NA	2	1	0	Low-quality	Genome-fragment	0.45	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_14	3546	No	NA	2	1	0	Low-quality	Genome-fragment	2.29	HMM-based (lower-bound)	0.0	1.03	
RP-T1-3_contig.fa_provirus_15	1610	No	NA	2	1	0	Low-quality	Genome-fragment	0.74	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_16	933	No	NA	1	1	0	Low-quality	Genome-fragment	1.11	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_17	1592	No	NA	3	1	0	Low-quality	Genome-fragment	1.02	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_19	2617	No	NA	1	1	0	Low-quality	Genome-fragment	1.2	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_20	3316	No	NA	3	1	0	Low-quality	Genome-fragment	3.01	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_22	903	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_provirus_23	1453	No	NA	3	1	0	Low-quality	Genome-fragment	2.15	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_24	1328	No	NA	1	1	0	Low-quality	Genome-fragment	1.58	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_provirus_25	801	No	NA	1	1	0	Low-quality	Genome-fragment	0.97	AAI-based (medium-confidence)	0.0	1.0	
